locus_tag	ftype	length_bp	gene	EC_number	COG	product
EPBGNNHA_02832	gene	807				
EPBGNNHA_02832	CDS	807				IS3 family transposase ISEnfa3
EPBGNNHA_02833	gene	537				
EPBGNNHA_02833	CDS	537				hypothetical protein
EPBGNNHA_02834	gene	291				
EPBGNNHA_02834	CDS	291				IS3 family transposase IS1485
EPBGNNHA_02835	gene	837				
EPBGNNHA_02835	CDS	837				IS3 family transposase IS1485
EPBGNNHA_02836	gene	456	crr			
EPBGNNHA_02836	CDS	456	crr			PTS system glucose-specific EIIA component
EPBGNNHA_02837	gene	2193	agaA_3			
EPBGNNHA_02837	CDS	2193	agaA_3	3.2.1.22		Alpha-galactosidase AgaA
EPBGNNHA_02838	gene	855	rhaS_3			
EPBGNNHA_02838	CDS	855	rhaS_3			HTH-type transcriptional activator RhaS
EPBGNNHA_02839	gene	1341	scrB_1			
EPBGNNHA_02839	CDS	1341	scrB_1	3.2.1.26	COG1621	Sucrose-6-phosphate hydrolase
EPBGNNHA_02840	gene	1386	treP_2			
EPBGNNHA_02840	CDS	1386	treP_2		COG1263	PTS system trehalose-specific EIIBC component
EPBGNNHA_02841	gene	1149				
EPBGNNHA_02841	CDS	1149				IS200/IS605 family transposase ISEfa4
EPBGNNHA_02842	gene	405				
EPBGNNHA_02842	CDS	405				hypothetical protein
EPBGNNHA_02843	gene	1428				
EPBGNNHA_02843	CDS	1428				IS1182 family transposase ISEfa12
EPBGNNHA_02844	gene	291				
EPBGNNHA_02844	CDS	291				IS3 family transposase IS1485
EPBGNNHA_02845	gene	837				
EPBGNNHA_02845	CDS	837				IS3 family transposase IS1485
EPBGNNHA_02846	gene	735	nagR_2			
EPBGNNHA_02846	CDS	735	nagR_2		COG2188	HTH-type transcriptional repressor NagR
EPBGNNHA_02847	gene	1170	agaS			
EPBGNNHA_02847	CDS	1170	agaS	3.5.99.-	COG2222	D-galactosamine-6-phosphate deaminase AgaS
EPBGNNHA_02848	gene	996	lacD			
EPBGNNHA_02848	CDS	996	lacD	4.1.2.40		Tagatose 1,6-diphosphate aldolase
EPBGNNHA_02849	gene	927				
EPBGNNHA_02849	CDS	927				hypothetical protein
EPBGNNHA_02850	gene	1251	licC_3			
EPBGNNHA_02850	CDS	1251	licC_3		COG1455	Lichenan permease IIC component
EPBGNNHA_02851	gene	954				
EPBGNNHA_02851	CDS	954			COG2826	IS30 family transposase IS1252
EPBGNNHA_02852	gene	1086	xerS			
EPBGNNHA_02852	CDS	1086	xerS		COG0582	Tyrosine recombinase XerS
EPBGNNHA_02853	gene	519				
EPBGNNHA_02853	CDS	519				hypothetical protein
EPBGNNHA_02854	gene	291				
EPBGNNHA_02854	CDS	291				IS3 family transposase IS1485
EPBGNNHA_02855	gene	837				
EPBGNNHA_02855	CDS	837				IS3 family transposase IS1485
EPBGNNHA_02856	gene	477				
EPBGNNHA_02856	CDS	477				hypothetical protein
EPBGNNHA_02857	gene	1251				
EPBGNNHA_02857	CDS	1251				IS110 family transposase ISSpn10
EPBGNNHA_02858	gene	1503	glcB			
EPBGNNHA_02858	CDS	1503	glcB		COG2190	PTS system glucoside-specific EIICBA component
EPBGNNHA_02859	gene	690	nanE_2			
EPBGNNHA_02859	CDS	690	nanE_2	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
EPBGNNHA_02860	gene	819	rpiR			
EPBGNNHA_02860	CDS	819	rpiR		COG1737	HTH-type transcriptional regulator RpiR
EPBGNNHA_02861	gene	219				
EPBGNNHA_02861	CDS	219				hypothetical protein
EPBGNNHA_02862	gene	1320				
EPBGNNHA_02862	CDS	1320				IS1380 family transposase IS1678
EPBGNNHA_02863	gene	234				
EPBGNNHA_02863	CDS	234				hypothetical protein
EPBGNNHA_02864	gene	456				
EPBGNNHA_02864	CDS	456				IS200/IS605 family transposase ISAac3
EPBGNNHA_02865	gene	582				
EPBGNNHA_02865	CDS	582				IS3 family transposase ISEfa10
EPBGNNHA_02866	gene	804				
EPBGNNHA_02866	CDS	804				IS3 family transposase ISEfa10
EPBGNNHA_02867	gene	963	degA_4			
EPBGNNHA_02867	CDS	963	degA_4		COG1609	HTH-type transcriptional regulator DegA
EPBGNNHA_02868	gene	1440	scrB_2			
EPBGNNHA_02868	CDS	1440	scrB_2	3.2.1.26		Sucrose-6-phosphate hydrolase
EPBGNNHA_02869	gene	1947				
EPBGNNHA_02869	CDS	1947				hypothetical protein
EPBGNNHA_02870	gene	1173				
EPBGNNHA_02870	CDS	1173				IS256 family transposase IS256
EPBGNNHA_02871	gene	873	gmuE_5			
EPBGNNHA_02871	CDS	873	gmuE_5	2.7.1.4	COG1940	Putative fructokinase
EPBGNNHA_02872	gene	285				
EPBGNNHA_02872	CDS	285				hypothetical protein
EPBGNNHA_02873	gene	417				
EPBGNNHA_02873	CDS	417				IS6 family transposase IS1216V
EPBGNNHA_02874	gene	600				
EPBGNNHA_02874	CDS	600				hypothetical protein
EPBGNNHA_02875	gene	600	xerC_13			
EPBGNNHA_02875	CDS	600	xerC_13			Tyrosine recombinase XerC
EPBGNNHA_02876	gene	183				
EPBGNNHA_02876	CDS	183				hypothetical protein
EPBGNNHA_02877	gene	180				
EPBGNNHA_02877	CDS	180				hypothetical protein
EPBGNNHA_02878	gene	1521				
EPBGNNHA_02878	CDS	1521				IS66 family transposase ISCth11
EPBGNNHA_02879	gene	573	hxlB			
EPBGNNHA_02879	CDS	573	hxlB	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
EPBGNNHA_02880	gene	663	rpe_2			
EPBGNNHA_02880	CDS	663	rpe_2	5.1.3.1		Ribulose-phosphate 3-epimerase
EPBGNNHA_02881	gene	516				
EPBGNNHA_02881	CDS	516				hypothetical protein
EPBGNNHA_02882	gene	285				
EPBGNNHA_02882	CDS	285				hypothetical protein
EPBGNNHA_02883	gene	1329	gatC_3			
EPBGNNHA_02883	CDS	1329	gatC_3		COG3775	PTS system galactitol-specific EIIC component
EPBGNNHA_02884	gene	456				
EPBGNNHA_02884	CDS	456				hypothetical protein
EPBGNNHA_02885	gene	1947	manR_3			
EPBGNNHA_02885	CDS	1947	manR_3		COG1762	Transcriptional regulator ManR
EPBGNNHA_02886	gene	1179				
EPBGNNHA_02886	CDS	1179				IS256 family transposase ISEf1
EPBGNNHA_02887	gene	291				
EPBGNNHA_02887	CDS	291				hypothetical protein
EPBGNNHA_02888	gene	264				
EPBGNNHA_02888	CDS	264				hypothetical protein
EPBGNNHA_02889	gene	954				
EPBGNNHA_02889	CDS	954			COG2826	IS30 family transposase IS1252
EPBGNNHA_02890	gene	282				
EPBGNNHA_02890	CDS	282				hypothetical protein
EPBGNNHA_02891	gene	357				
EPBGNNHA_02891	CDS	357				hypothetical protein
EPBGNNHA_02892	gene	180				
EPBGNNHA_02892	CDS	180				hypothetical protein
EPBGNNHA_02893	gene	273				
EPBGNNHA_02893	CDS	273				hypothetical protein
EPBGNNHA_02894	gene	156				
EPBGNNHA_02894	CDS	156				hypothetical protein
EPBGNNHA_02895	gene	252				
EPBGNNHA_02895	CDS	252				hypothetical protein
EPBGNNHA_02896	gene	207				
EPBGNNHA_02896	CDS	207				hypothetical protein
EPBGNNHA_02897	gene	258				
EPBGNNHA_02897	CDS	258				hypothetical protein
EPBGNNHA_02898	gene	306	ssb_2			
EPBGNNHA_02898	CDS	306	ssb_2		COG0629	Single-stranded DNA-binding protein
EPBGNNHA_02899	gene	132	ssbA			
EPBGNNHA_02899	CDS	132	ssbA		COG0629	Single-stranded DNA-binding protein A
EPBGNNHA_02900	gene	900				
EPBGNNHA_02900	CDS	900				hypothetical protein
EPBGNNHA_02901	gene	597				
EPBGNNHA_02901	CDS	597				hypothetical protein
EPBGNNHA_02902	gene	150				
EPBGNNHA_02902	CDS	150				hypothetical protein
EPBGNNHA_02903	gene	2010	topB_3			
EPBGNNHA_02903	CDS	2010	topB_3	5.6.2.1	COG0550	DNA topoisomerase 3
EPBGNNHA_02904	gene	1470				
EPBGNNHA_02904	CDS	1470				hypothetical protein
EPBGNNHA_02905	gene	2373				
EPBGNNHA_02905	CDS	2373				hypothetical protein
EPBGNNHA_02906	gene	1251				
EPBGNNHA_02906	CDS	1251				IS110 family transposase ISSpn10
EPBGNNHA_02907	gene	195				
EPBGNNHA_02907	CDS	195				hypothetical protein
EPBGNNHA_02908	gene	222				
EPBGNNHA_02908	CDS	222				hypothetical protein
EPBGNNHA_02909	gene	1593				
EPBGNNHA_02909	CDS	1593				hypothetical protein
EPBGNNHA_02910	gene	423				
EPBGNNHA_02910	CDS	423				hypothetical protein
EPBGNNHA_02911	gene	297				
EPBGNNHA_02911	CDS	297				hypothetical protein
EPBGNNHA_02912	gene	270				
EPBGNNHA_02912	CDS	270				hypothetical protein
EPBGNNHA_02913	gene	1074				
EPBGNNHA_02913	CDS	1074				hypothetical protein
EPBGNNHA_02914	gene	135				
EPBGNNHA_02914	CDS	135				hypothetical protein
EPBGNNHA_02915	gene	807				
EPBGNNHA_02915	CDS	807				hypothetical protein
EPBGNNHA_02916	gene	645				
EPBGNNHA_02916	CDS	645				hypothetical protein
EPBGNNHA_02917	gene	1206				
EPBGNNHA_02917	CDS	1206				hypothetical protein
EPBGNNHA_02918	gene	2025				
EPBGNNHA_02918	CDS	2025				hypothetical protein
EPBGNNHA_02919	gene	153				
EPBGNNHA_02919	CDS	153				hypothetical protein
EPBGNNHA_02920	gene	594				
EPBGNNHA_02920	CDS	594				hypothetical protein
EPBGNNHA_02921	gene	333				
EPBGNNHA_02921	CDS	333				hypothetical protein
EPBGNNHA_02922	gene	2373				
EPBGNNHA_02922	CDS	2373				hypothetical protein
EPBGNNHA_02923	gene	792				
EPBGNNHA_02923	CDS	792				hypothetical protein
EPBGNNHA_02924	gene	1899				
EPBGNNHA_02924	CDS	1899				hypothetical protein
EPBGNNHA_02925	gene	1830				
EPBGNNHA_02925	CDS	1830				hypothetical protein
EPBGNNHA_02926	gene	2055				
EPBGNNHA_02926	CDS	2055				hypothetical protein
EPBGNNHA_02927	gene	303				
EPBGNNHA_02927	CDS	303				hypothetical protein
EPBGNNHA_02928	gene	243				
EPBGNNHA_02928	CDS	243				hypothetical protein
EPBGNNHA_02929	gene	435				
EPBGNNHA_02929	CDS	435				hypothetical protein
EPBGNNHA_02930	gene	2091				
EPBGNNHA_02930	CDS	2091				hypothetical protein
EPBGNNHA_02931	gene	261				
EPBGNNHA_02931	CDS	261				hypothetical protein
EPBGNNHA_02932	gene	756				
EPBGNNHA_02932	CDS	756				hypothetical protein
EPBGNNHA_02933	gene	753	srtA			
EPBGNNHA_02933	CDS	753	srtA	3.4.22.-		Sortase A
EPBGNNHA_02934	gene	1977				
EPBGNNHA_02934	CDS	1977				hypothetical protein
EPBGNNHA_02935	gene	675				
EPBGNNHA_02935	CDS	675				hypothetical protein
EPBGNNHA_02936	gene	1074				
EPBGNNHA_02936	CDS	1074				hypothetical protein
EPBGNNHA_02937	gene	690				
EPBGNNHA_02937	CDS	690				hypothetical protein
EPBGNNHA_02938	gene	240				
EPBGNNHA_02938	CDS	240				hypothetical protein
EPBGNNHA_02939	gene	123				
EPBGNNHA_02939	CDS	123				hypothetical protein
EPBGNNHA_02940	gene	342				
EPBGNNHA_02940	CDS	342				hypothetical protein
EPBGNNHA_02941	gene	333				
EPBGNNHA_02941	CDS	333				hypothetical protein
EPBGNNHA_02942	gene	1041				
EPBGNNHA_02942	CDS	1041				hypothetical protein
EPBGNNHA_02943	gene	1296				
EPBGNNHA_02943	CDS	1296				ISL3 family transposase ISEfa5
EPBGNNHA_02944	gene	1818				
EPBGNNHA_02944	CDS	1818				hypothetical protein
EPBGNNHA_02945	gene	717				
EPBGNNHA_02945	CDS	717				hypothetical protein
EPBGNNHA_02946	gene	1827				
EPBGNNHA_02946	CDS	1827				hypothetical protein
EPBGNNHA_02947	gene	276				
EPBGNNHA_02947	CDS	276				hypothetical protein
EPBGNNHA_02948	gene	222				
EPBGNNHA_02948	CDS	222				hypothetical protein
EPBGNNHA_02949	gene	147				
EPBGNNHA_02949	CDS	147				hypothetical protein
EPBGNNHA_02950	gene	363				
EPBGNNHA_02950	CDS	363				hypothetical protein
EPBGNNHA_02951	gene	798				
EPBGNNHA_02951	CDS	798				hypothetical protein
EPBGNNHA_02952	gene	831				
EPBGNNHA_02952	CDS	831				hypothetical protein
EPBGNNHA_02953	gene	1416				
EPBGNNHA_02953	CDS	1416				hypothetical protein
EPBGNNHA_02954	gene	423				
EPBGNNHA_02954	CDS	423				hypothetical protein
EPBGNNHA_02955	gene	153				
EPBGNNHA_02955	CDS	153				hypothetical protein
EPBGNNHA_02956	gene	363				
EPBGNNHA_02956	CDS	363				hypothetical protein
EPBGNNHA_02957	gene	3630				
EPBGNNHA_02957	CDS	3630				hypothetical protein
EPBGNNHA_02958	gene	114				
EPBGNNHA_02958	CDS	114				hypothetical protein
EPBGNNHA_02959	gene	324				
EPBGNNHA_02959	CDS	324				hypothetical protein
EPBGNNHA_02960	gene	444				
EPBGNNHA_02960	CDS	444				hypothetical protein
EPBGNNHA_02961	gene	300				
EPBGNNHA_02961	CDS	300				hypothetical protein
EPBGNNHA_02962	gene	438				
EPBGNNHA_02962	CDS	438				hypothetical protein
EPBGNNHA_02963	gene	852	soj_3			
EPBGNNHA_02963	CDS	852	soj_3	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
EPBGNNHA_02964	gene	207				
EPBGNNHA_02964	CDS	207				hypothetical protein
EPBGNNHA_02965	gene	216				
EPBGNNHA_02965	CDS	216				hypothetical protein
EPBGNNHA_02966	gene	600	toxN			
EPBGNNHA_02966	CDS	600	toxN	3.1.-.-		Endoribonuclease ToxN
EPBGNNHA_02967	gene	2364	topB_4			
EPBGNNHA_02967	CDS	2364	topB_4	5.6.2.1		DNA topoisomerase 3
EPBGNNHA_02968	gene	378				
EPBGNNHA_02968	CDS	378				hypothetical protein
EPBGNNHA_02969	gene	300				
EPBGNNHA_02969	CDS	300				hypothetical protein
EPBGNNHA_02970	gene	1602				
EPBGNNHA_02970	CDS	1602				hypothetical protein
EPBGNNHA_02971	gene	255				
EPBGNNHA_02971	CDS	255				hypothetical protein
EPBGNNHA_02972	gene	285				
EPBGNNHA_02972	CDS	285				hypothetical protein
EPBGNNHA_02973	gene	1953				
EPBGNNHA_02973	CDS	1953				hypothetical protein
EPBGNNHA_02974	gene	498				
EPBGNNHA_02974	CDS	498				IS1595 family transposase ISSsu9
EPBGNNHA_02975	gene	861				
EPBGNNHA_02975	CDS	861				hypothetical protein
EPBGNNHA_02976	gene	564				
EPBGNNHA_02976	CDS	564				hypothetical protein
EPBGNNHA_02977	gene	1173				
EPBGNNHA_02977	CDS	1173				IS256 family transposase IS256
EPBGNNHA_02978	gene	171				
EPBGNNHA_02978	CDS	171				hypothetical protein
EPBGNNHA_02979	gene	150				
EPBGNNHA_02979	CDS	150				hypothetical protein
EPBGNNHA_02980	gene	117				
EPBGNNHA_02980	CDS	117				hypothetical protein
EPBGNNHA_02981	gene	612	bin3_1			
EPBGNNHA_02981	CDS	612	bin3_1			Putative transposon Tn552 DNA-invertase bin3
EPBGNNHA_02982	gene	783				
EPBGNNHA_02982	CDS	783				hypothetical protein
EPBGNNHA_02983	gene	1383				
EPBGNNHA_02983	CDS	1383				hypothetical protein
EPBGNNHA_02984	gene	897				
EPBGNNHA_02984	CDS	897				hypothetical protein
EPBGNNHA_02985	gene	522				
EPBGNNHA_02985	CDS	522				hypothetical protein
EPBGNNHA_02986	gene	189				
EPBGNNHA_02986	CDS	189				hypothetical protein
EPBGNNHA_02987	gene	378				
EPBGNNHA_02987	CDS	378				hypothetical protein
EPBGNNHA_02988	gene	1548				
EPBGNNHA_02988	CDS	1548				IS66 family transposase ISRob1
EPBGNNHA_02989	gene	354				
EPBGNNHA_02989	CDS	354				hypothetical protein
EPBGNNHA_02990	gene	195				
EPBGNNHA_02990	CDS	195				hypothetical protein
EPBGNNHA_02991	gene	1104				
EPBGNNHA_02991	CDS	1104				hypothetical protein
EPBGNNHA_02992	gene	969				
EPBGNNHA_02992	CDS	969				hypothetical protein
EPBGNNHA_02993	gene	189				
EPBGNNHA_02993	CDS	189				hypothetical protein
EPBGNNHA_02994	gene	318				
EPBGNNHA_02994	CDS	318				hypothetical protein
EPBGNNHA_02995	gene	219				
EPBGNNHA_02995	CDS	219				hypothetical protein
EPBGNNHA_02996	gene	192				
EPBGNNHA_02996	CDS	192				hypothetical protein
EPBGNNHA_02997	gene	357				
EPBGNNHA_02997	CDS	357				hypothetical protein
EPBGNNHA_02998	gene	1005				
EPBGNNHA_02998	CDS	1005				hypothetical protein
EPBGNNHA_02999	gene	261				
EPBGNNHA_02999	CDS	261				hypothetical protein
EPBGNNHA_03000	gene	1074				
EPBGNNHA_03000	CDS	1074				hypothetical protein
EPBGNNHA_03001	gene	1827				
EPBGNNHA_03001	CDS	1827				hypothetical protein
EPBGNNHA_03002	gene	867				
EPBGNNHA_03002	CDS	867				hypothetical protein
EPBGNNHA_03003	gene	264				
EPBGNNHA_03003	CDS	264				hypothetical protein
EPBGNNHA_03004	gene	330				
EPBGNNHA_03004	CDS	330				hypothetical protein
EPBGNNHA_03005	gene	1521				
EPBGNNHA_03005	CDS	1521				hypothetical protein
EPBGNNHA_03006	gene	468				
EPBGNNHA_03006	CDS	468				hypothetical protein
EPBGNNHA_03007	gene	297				
EPBGNNHA_03007	CDS	297				hypothetical protein
EPBGNNHA_03008	gene	231				
EPBGNNHA_03008	CDS	231				hypothetical protein
EPBGNNHA_03009	gene	897				
EPBGNNHA_03009	CDS	897				hypothetical protein
EPBGNNHA_03010	gene	651				
EPBGNNHA_03010	CDS	651				hypothetical protein
EPBGNNHA_03011	gene	1137				
EPBGNNHA_03011	CDS	1137				hypothetical protein
EPBGNNHA_03012	gene	1956				
EPBGNNHA_03012	CDS	1956				hypothetical protein
EPBGNNHA_03013	gene	468				
EPBGNNHA_03013	CDS	468				hypothetical protein
EPBGNNHA_03014	gene	618				
EPBGNNHA_03014	CDS	618				hypothetical protein
EPBGNNHA_03015	gene	336				
EPBGNNHA_03015	CDS	336				hypothetical protein
EPBGNNHA_03016	gene	2670				
EPBGNNHA_03016	CDS	2670				hypothetical protein
EPBGNNHA_03017	gene	1008				
EPBGNNHA_03017	CDS	1008				hypothetical protein
EPBGNNHA_03018	gene	309				
EPBGNNHA_03018	CDS	309				hypothetical protein
EPBGNNHA_03019	gene	423				
EPBGNNHA_03019	CDS	423				hypothetical protein
EPBGNNHA_03020	gene	1590				
EPBGNNHA_03020	CDS	1590				hypothetical protein
EPBGNNHA_03021	gene	222				
EPBGNNHA_03021	CDS	222				hypothetical protein
EPBGNNHA_03022	gene	195				
EPBGNNHA_03022	CDS	195				hypothetical protein
EPBGNNHA_03023	gene	1251				
EPBGNNHA_03023	CDS	1251				IS110 family transposase ISSpn10
EPBGNNHA_03024	gene	2373				
EPBGNNHA_03024	CDS	2373				hypothetical protein
EPBGNNHA_03025	gene	1461				
EPBGNNHA_03025	CDS	1461				hypothetical protein
EPBGNNHA_03026	gene	2205	topB_5			
EPBGNNHA_03026	CDS	2205	topB_5	5.6.2.1	COG0550	DNA topoisomerase 3
EPBGNNHA_03027	gene	150				
EPBGNNHA_03027	CDS	150				hypothetical protein
EPBGNNHA_03028	gene	594				
EPBGNNHA_03028	CDS	594				hypothetical protein
EPBGNNHA_03029	gene	900				
EPBGNNHA_03029	CDS	900				hypothetical protein
EPBGNNHA_03030	gene	486	ssb_3			
EPBGNNHA_03030	CDS	486	ssb_3		COG0629	Single-stranded DNA-binding protein
EPBGNNHA_03031	gene	261				
EPBGNNHA_03031	CDS	261				hypothetical protein
EPBGNNHA_03032	gene	207				
EPBGNNHA_03032	CDS	207				hypothetical protein
EPBGNNHA_03033	gene	252				
EPBGNNHA_03033	CDS	252				hypothetical protein
EPBGNNHA_03034	gene	438				
EPBGNNHA_03034	CDS	438				hypothetical protein
EPBGNNHA_03035	gene	708				
EPBGNNHA_03035	CDS	708				hypothetical protein
EPBGNNHA_03036	gene	201				
EPBGNNHA_03036	CDS	201				hypothetical protein
EPBGNNHA_03037	gene	180				
EPBGNNHA_03037	CDS	180				hypothetical protein
EPBGNNHA_03038	gene	150				
EPBGNNHA_03038	CDS	150				hypothetical protein
EPBGNNHA_03039	gene	264				
EPBGNNHA_03039	CDS	264				hypothetical protein
EPBGNNHA_03040	gene	351	pemK			
EPBGNNHA_03040	CDS	351	pemK	3.1.-.-		Endoribonuclease PemK
EPBGNNHA_03041	gene	615	bin3_2			
EPBGNNHA_03041	CDS	615	bin3_2			Putative transposon Tn552 DNA-invertase bin3
EPBGNNHA_03042	gene	1326	umuC_2			
EPBGNNHA_03042	CDS	1326	umuC_2		COG0389	Protein UmuC
EPBGNNHA_03043	gene	351				
EPBGNNHA_03043	CDS	351				hypothetical protein
EPBGNNHA_03044	gene	105				
EPBGNNHA_03044	CDS	105				hypothetical protein
EPBGNNHA_03045	gene	294				
EPBGNNHA_03045	CDS	294				hypothetical protein
EPBGNNHA_03046	gene	843	soj_4			
EPBGNNHA_03046	CDS	843	soj_4	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
EPBGNNHA_03047	gene	555				
EPBGNNHA_03047	CDS	555				hypothetical protein
EPBGNNHA_03048	gene	1086				
EPBGNNHA_03048	CDS	1086				hypothetical protein
EPBGNNHA_03049	gene	333				
EPBGNNHA_03049	CDS	333				hypothetical protein
EPBGNNHA_03050	gene	330				
EPBGNNHA_03050	CDS	330				hypothetical protein
EPBGNNHA_03051	gene	342				
EPBGNNHA_03051	CDS	342				hypothetical protein
EPBGNNHA_03052	gene	240				
EPBGNNHA_03052	CDS	240				hypothetical protein
EPBGNNHA_03053	gene	240				
EPBGNNHA_03053	CDS	240				hypothetical protein
EPBGNNHA_03054	gene	672				
EPBGNNHA_03054	CDS	672				hypothetical protein
EPBGNNHA_03055	gene	1977				
EPBGNNHA_03055	CDS	1977				hypothetical protein
EPBGNNHA_03056	gene	756				
EPBGNNHA_03056	CDS	756				hypothetical protein
EPBGNNHA_03057	gene	825				
EPBGNNHA_03057	CDS	825				hypothetical protein
EPBGNNHA_03058	gene	249				
EPBGNNHA_03058	CDS	249				hypothetical protein
EPBGNNHA_03059	gene	2100				
EPBGNNHA_03059	CDS	2100				hypothetical protein
EPBGNNHA_03060	gene	2067				
EPBGNNHA_03060	CDS	2067				hypothetical protein
EPBGNNHA_03061	gene	207				
EPBGNNHA_03061	CDS	207				hypothetical protein
EPBGNNHA_03062	gene	468				
EPBGNNHA_03062	CDS	468				hypothetical protein
EPBGNNHA_03063	gene	243				
EPBGNNHA_03063	CDS	243				hypothetical protein
EPBGNNHA_03064	gene	303				
EPBGNNHA_03064	CDS	303				hypothetical protein
EPBGNNHA_03065	gene	2055				
EPBGNNHA_03065	CDS	2055				hypothetical protein
EPBGNNHA_03066	gene	1371				
EPBGNNHA_03066	CDS	1371				Tn3 family transposase TnBth1
EPBGNNHA_03067	gene	606	bin3_3			
EPBGNNHA_03067	CDS	606	bin3_3			Putative transposon Tn552 DNA-invertase bin3
EPBGNNHA_03068	gene	168				
EPBGNNHA_03068	CDS	168				hypothetical protein
EPBGNNHA_03069	gene	300	ligA_2			
EPBGNNHA_03069	CDS	300	ligA_2	6.5.1.2		DNA ligase
EPBGNNHA_03070	gene	618	bin3_4			
EPBGNNHA_03070	CDS	618	bin3_4			Putative transposon Tn552 DNA-invertase bin3
EPBGNNHA_03071	gene	387				
EPBGNNHA_03071	CDS	387				hypothetical protein
EPBGNNHA_03072	gene	2352				
EPBGNNHA_03072	CDS	2352				hypothetical protein
EPBGNNHA_03073	gene	690				
EPBGNNHA_03073	CDS	690				hypothetical protein
EPBGNNHA_03074	gene	453				
EPBGNNHA_03074	CDS	453				hypothetical protein
EPBGNNHA_03075	gene	681				
EPBGNNHA_03075	CDS	681				IS6 family transposase IS1216E
EPBGNNHA_03076	gene	93				
EPBGNNHA_03076	CDS	93				hypothetical protein
EPBGNNHA_03077	gene	618	bin3_5			
EPBGNNHA_03077	CDS	618	bin3_5			Putative transposon Tn552 DNA-invertase bin3
EPBGNNHA_03078	gene	171				
EPBGNNHA_03078	CDS	171				hypothetical protein
EPBGNNHA_03079	gene	1491				
EPBGNNHA_03079	CDS	1491				hypothetical protein
EPBGNNHA_03080	gene	300				
EPBGNNHA_03080	CDS	300				hypothetical protein
EPBGNNHA_03081	gene	285				
EPBGNNHA_03081	CDS	285				hypothetical protein
EPBGNNHA_03082	gene	363				
EPBGNNHA_03082	CDS	363				hypothetical protein
EPBGNNHA_03083	gene	681				
EPBGNNHA_03083	CDS	681				IS6 family transposase IS1216E
EPBGNNHA_03084	gene	609	vanX			
EPBGNNHA_03084	CDS	609	vanX	3.4.13.22		D-alanyl-D-alanine dipeptidase
EPBGNNHA_03085	gene	1032	vanA			
EPBGNNHA_03085	CDS	1032	vanA	6.1.2.1		Vancomycin/teicoplanin A-type resistance protein VanA
EPBGNNHA_03086	gene	969	vanH			
EPBGNNHA_03086	CDS	969	vanH	1.1.1.-		D-specific alpha-keto acid dehydrogenase
EPBGNNHA_03087	gene	1143	sasA_4			
EPBGNNHA_03087	CDS	1143	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
EPBGNNHA_03088	gene	696	walR_2			
EPBGNNHA_03088	CDS	696	walR_2		COG0745	Transcriptional regulatory protein WalR
EPBGNNHA_03089	gene	681				
EPBGNNHA_03089	CDS	681				IS6 family transposase IS1216E
EPBGNNHA_03090	gene	297				
EPBGNNHA_03090	CDS	297				hypothetical protein
EPBGNNHA_03091	gene	1494				
EPBGNNHA_03091	CDS	1494				hypothetical protein
EPBGNNHA_03092	gene	954	soj_5			
EPBGNNHA_03092	CDS	954	soj_5	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
EPBGNNHA_03093	gene	276				
EPBGNNHA_03093	CDS	276				hypothetical protein
EPBGNNHA_03094	gene	237				
EPBGNNHA_03094	CDS	237				hypothetical protein
EPBGNNHA_03095	gene	681				
EPBGNNHA_03095	CDS	681				IS6 family transposase IS1216E
EPBGNNHA_03096	gene	492	repN_1			
EPBGNNHA_03096	CDS	492	repN_1			Replication initiation protein
EPBGNNHA_03097	gene	420				
EPBGNNHA_03097	CDS	420				hypothetical protein
EPBGNNHA_03098	gene	318				
EPBGNNHA_03098	CDS	318				hypothetical protein
EPBGNNHA_03099	gene	363				
EPBGNNHA_03099	CDS	363				hypothetical protein
EPBGNNHA_03100	gene	1416				
EPBGNNHA_03100	CDS	1416				hypothetical protein
EPBGNNHA_03101	gene	525				
EPBGNNHA_03101	CDS	525				hypothetical protein
EPBGNNHA_03102	gene	681				
EPBGNNHA_03102	CDS	681				IS6 family transposase IS1216E
EPBGNNHA_03103	gene	594	repD			
EPBGNNHA_03103	CDS	594	repD			Replication initiation protein
EPBGNNHA_03104	gene	318				
EPBGNNHA_03104	CDS	318				hypothetical protein
EPBGNNHA_03105	gene	1278	umuC_3			
EPBGNNHA_03105	CDS	1278	umuC_3		COG0389	Protein UmuC
EPBGNNHA_03106	gene	351				
EPBGNNHA_03106	CDS	351				hypothetical protein
EPBGNNHA_03107	gene	180				
